ROM DataFile Version : 1.1
Tokyo Majin Gakuen - Fuju Houroku¬tokyomg¬¬¬./qp.exe¬MAME Bandai WonderSwan -SOFTLIST wswan¬Asmik Ace Entertainment Inc.¬2000¬¬¬¬¬slot:ws_sram,rotated:yes,serial:SWJ-AAE001,release:20001012,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Tare Panda no GunPey¬tpgunpey¬¬¬./qp.exe¬MAME Bandai WonderSwan -SOFTLIST wswan¬Bandai¬1999¬¬¬¬¬slot:ws_eeprom,rotated:yes,serial:SWJ-BAN01F,release:19991209,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Trump Collection 2 - Bottom-Up Teki Sekaiisshuu no Tabi¬trumpcl2¬¬¬./qp.exe¬MAME Bandai WonderSwan -SOFTLIST wswan¬Bottom Up¬2000¬¬¬¬¬slot:ws_rom,serial:SWJ-BTM002,release:20000928,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Trump Collection - Bottom-Up Teki Trump Seikatsu¬trumpcol¬¬¬./qp.exe¬MAME Bandai WonderSwan -SOFTLIST wswan¬Bottom Up¬1999¬¬¬¬¬slot:ws_rom,serial:SWJ-BTM001,release:19990701,alt_title:2 ¬0¬1¬<IPS>¬</IPS>¬¬¬
Turntablist - DJ Battle¬turntabl¬¬¬./qp.exe¬MAME Bandai WonderSwan -SOFTLIST wswan¬Bandai¬1999¬¬¬¬¬slot:ws_eeprom,serial:SWJ-BAN017,release:19991125,alt_title: DJ¬0¬1¬<IPS>¬</IPS>¬¬¬
Umizuri ni Ikou!¬umizuri¬¬¬./qp.exe¬MAME Bandai WonderSwan -SOFTLIST wswan¬Coconuts Japan Entertainment¬1999¬¬¬¬¬slot:ws_rom,serial:SWJ-CCJ001,release:19990401,alt_title:!¬0¬1¬<IPS>¬</IPS>¬¬¬
Uzumaki - Denshi Kaiki Hen¬uzumaki¬¬¬./qp.exe¬MAME Bandai WonderSwan -SOFTLIST wswan¬Omage Micott, Inc.¬2000¬¬¬¬¬slot:ws_eeprom,rotated:yes,serial:SWJ-OMM001,release:20000203,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Vaitz Blade¬vaitzbla¬¬¬./qp.exe¬MAME Bandai WonderSwan -SOFTLIST wswan¬Bandai¬1999¬¬¬¬¬slot:ws_sram,serial:SWJ-BAN00C,release:19990624,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Wonder Stadium '99¬wstad99¬¬¬./qp.exe¬MAME Bandai WonderSwan -SOFTLIST wswan¬Bandai¬1999¬¬¬¬¬slot:ws_sram,serial:SWJ-BAN019,release:1999-09,alt_title:'99¬0¬1¬<IPS>¬</IPS>¬¬¬
Wonder Stadium¬wstadium¬¬¬./qp.exe¬MAME Bandai WonderSwan -SOFTLIST wswan¬Bandai¬1999¬¬¬¬¬slot:ws_sram,serial:SWJ-BAN003,release:1999-03,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
