ROM DataFile Version : 1.1
Guilty Gear Petit 2¬ggpetit2¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Sammy¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-SUMC08,release:20010927,alt_title: 2¬0¬1¬<IPS>¬</IPS>¬¬¬
Gransta Chronicle¬gransta¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Megatron¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-MGTC01,release:20020613,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Kidou Senshi Gundam Seed¬gundseed¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2003¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC36,release:20030315,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Kidou Senshi Gundam - Giren no Yabou - Tokubetsu Hen - Aoki Hoshi no Hasha¬gundtoku¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2003¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC3A,release:20030502,alt_title:   ¬0¬1¬<IPS>¬</IPS>¬¬¬
Kidou Senshi Gundam Vol. 1 - Side 7¬gundvol1¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC07,release:20010201,alt_title: Vol.1 ¬0¬1¬<IPS>¬</IPS>¬¬¬
Kidou Senshi Gundam Vol. 2 - Jaburo¬gundvol2¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC17,release:20010816,alt_title: Vol.2 ¬0¬1¬<IPS>¬</IPS>¬¬¬
Kidou Senshi Gundam Vol. 3 - A Baoa Qu¬gundvol3¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC25,release:20020525,alt_title: Vol.3 ¬0¬1¬<IPS>¬</IPS>¬¬¬
GunPey EX¬gunpeyex¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2000¬¬¬¬¬slot:ws_eeprom,rotated:yes,serial:SWJ-BANC02,release:20001209,alt_title:EX¬0¬1¬<IPS>¬</IPS>¬¬¬
Hataraku Chocobo¬hatachoc¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Square¬2000¬¬¬¬¬slot:ws_sram,serial:SWJ-SQR004,release:20000921,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Hunter X Hunter - Greed Island¬hxhgrisl¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2003¬¬¬¬¬slot:ws_sram,serial:SWJ-BANC39,release:20030424,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
