ROM DataFile Version : 1.1
PIROG¬pirog¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
PODZ-2¬podz2¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
POOL¬pool¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
POPC_2HW¬popc2hw¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
POPCORN¬popcorn¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
POPCORN2¬popcorn2¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
PRETTY¬pretty¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
REVANSH¬revansh¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
RICOSHET¬ricoshet¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
RYBAK¬rybak¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
S_LABIR¬slabir¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
S_LABIR2¬slabir2¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
S_LABIR2 (Alt)¬slabir2a¬slabir2¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
SAFARI¬safari¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
SASKI¬saski¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
SHAR¬shar¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
SHELWIEN¬shelwien¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
SLALOM¬slaloml¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
SNAKE¬snake¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
SPACES¬spaces¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
SQUASH¬squash¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
STARFIGH¬starfigh¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
STORM¬storm¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
TENNIS¬tennis¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
TERROR¬terror¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
TETRIS¬tetris¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
TORPEDOS¬torpedos¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
TOTAMI¬totami¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
TOWER¬tower¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
VOLCANO¬volcano¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
WAY¬way¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
WORMS¬worms¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
XONIX¬xonix¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
ZOO¬zoo¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
A-WAREZ¬awarez¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
ANKETA¬anketa¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
ARTILL¬artill¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
ASTRA¬astra¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
B_N_C¬bnc¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
BANK¬bank¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with CLOAD""¬0¬1¬<IPS>¬</IPS>¬¬¬
