ROM DataFile Version : 1.1
SHTURM¬shturm¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
SKACHKI¬skachki¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
SKALOED¬skaloed¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
SLAMS¬slams¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
SNAKE¬snake¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
SOS¬sos¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
SPBATTLE¬spbattle¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
SPINSECT¬spinsect¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
SPYSDEM¬spysdem¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
STAKAN¬stakan¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
STELBI¬stelbi¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
STENA¬stena¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
STONEFLD¬stonefld¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
TARELKI¬tarelki¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
TENNIS¬tennis¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
TETRIS¬tetris¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
TORPATT¬torpatt¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
TRASINA¬trasina¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
TULPAN¬tulpan¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
UDAV¬udav¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
UTKA¬utka¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
WOOD¬wood¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
XONIXZM¬xonixzm¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
XTRO¬xtro¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
BASGRAPH¬basgraph¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
BASMICR¬basmicr¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
BASMSX¬basmsx¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
BASRK¬basrk¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
DUMPRED¬dumpred¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
GRAPHRED¬graphred¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
POISK¬poisk¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
PROVERKA¬proverka¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
RECORDER¬recorder¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
REDASM¬redasm¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
REDDSSM¬reddssm¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
