ROM DataFile Version : 1.1
Dragon Slayer - Eiyuu Densetsu II (SCD)(Jpn)¬dslayed2¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1992¬¬¬¬¬serial:HCD2033,release:19921223,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Dragon Ball Z - Idainaru Son Gokuu Densetsu (SCD)(Jpn)¬dbz¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Bandai¬1994¬¬¬¬¬serial:BNCD4001,release:19941111,alt_title:Z,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Dungeon Explorer II (SCD)(Jpn)¬dungexp2j¬dungexp2¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1993¬¬¬¬¬serial:HCD3034,release:19930326,alt_title:II,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Dungeon Master - Theron's Quest (SCD)(Jpn)¬dngmsterj¬dngmster¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Victor Entertainment¬1992¬¬¬¬¬serial:JCCD2010,release:19920918,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Efera & Jiliora - The Emblem from Darkness (CD)(Jpn)¬eferajil¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Brain Gray¬1991¬¬¬¬¬serial:BRCD1002,release:19911213,alt_title:     ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Eikan ha Kimini - Koukou Yakyuu Zenkoku Taikai (ACD, SCD)(Jpn)¬eikankim¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Artdink¬1994¬¬¬¬¬serial:ADCD4003,release:19940715,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Eiyuu Sangokushi (SCD)(Jpn)¬eiyu3gok¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Irem¬1993¬¬¬¬¬serial:ICCD3003,release:19930326,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Emerald Dragon (SCD)(Jpn)¬emeraldd¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Home Electronics¬1994¬¬¬¬¬serial:HECD3005,release:19940128,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Emerald Dragon Taikenban (SCD)(Jpn)¬emeralddt¬emeraldd¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Home Electronics¬1994¬¬¬¬¬serial:HMD-001,release:19940120,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Exile - Toki no Hasama he (CD)(Jpn)¬exilej¬exile¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Nihon Telenet¬1991¬¬¬¬¬serial:TJCD1014,release:19910329,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Exile II - Janen no Jishou (SCD)(Jpn)¬exile2j¬exile2¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Nihon Telenet¬1992¬¬¬¬¬serial:TJCD2028,release:19920922,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
F1 Circus Special - Pole to Win (SCD)(Jpn)¬f1circus¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Nichibutsu¬1992¬¬¬¬¬serial:NBCD2002,release:19920626,alt_title:F1,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
